TotalDyeingAmount_t-11,TotalPackingAmaount_t-11,YarnConsumptionPerKgGas_t-11,TotalDyeingAmount_t-10,TotalPackingAmaount_t-10,YarnConsumptionPerKgGas_t-10,TotalDyeingAmount_t-9,TotalPackingAmaount_t-9,YarnConsumptionPerKgGas_t-9,TotalDyeingAmount_t-8,TotalPackingAmaount_t-8,YarnConsumptionPerKgGas_t-8,TotalDyeingAmount_t-7,TotalPackingAmaount_t-7,YarnConsumptionPerKgGas_t-7,TotalDyeingAmount_t-6,TotalPackingAmaount_t-6,YarnConsumptionPerKgGas_t-6,TotalDyeingAmount_t-5,TotalPackingAmaount_t-5,YarnConsumptionPerKgGas_t-5,TotalDyeingAmount_t-4,TotalPackingAmaount_t-4,YarnConsumptionPerKgGas_t-4,TotalDyeingAmount_t-3,TotalPackingAmaount_t-3,YarnConsumptionPerKgGas_t-3,TotalDyeingAmount_t-2,TotalPackingAmaount_t-2,YarnConsumptionPerKgGas_t-2,TotalDyeingAmount_t-1,TotalPackingAmaount_t-1,YarnConsumptionPerKgGas_t-1,TotalDyeingAmount_t-0,TotalPackingAmaount_t-0,YarnConsumptionPerKgGas_t-0
306475.0,392664.0,0.3376156476210357,324156.0,414277.0,0.3386477982539214,328011.0,395378.0,0.3465229388659431,288508.0,292253.0,0.3799784423014539,184479.0,195267.0,0.4115656884286553,278392.0,263150.0,0.3611823982545738,306408.0,294791.0,0.3476727442674933,271279.0,267289.0,0.3365132723999721,297069.0,302845.0,0.3174310890865553,262135.0,320003.0,0.3010699061466903,324166.0,372481.0,0.2858899590561239,270690.0,289073.0,0.3077487665154475
324156.0,414277.0,0.3386477982539214,328011.0,395378.0,0.3465229388659431,288508.0,292253.0,0.3799784423014539,184479.0,195267.0,0.4115656884286553,278392.0,263150.0,0.3611823982545738,306408.0,294791.0,0.3476727442674933,271279.0,267289.0,0.3365132723999721,297069.0,302845.0,0.3174310890865553,262135.0,320003.0,0.3010699061466903,324166.0,372481.0,0.2858899590561239,270690.0,289073.0,0.3077487665154475,329597.0,367569.0,0.282006031777298
328011.0,395378.0,0.3465229388659431,288508.0,292253.0,0.3799784423014539,184479.0,195267.0,0.4115656884286553,278392.0,263150.0,0.3611823982545738,306408.0,294791.0,0.3476727442674933,271279.0,267289.0,0.3365132723999721,297069.0,302845.0,0.3174310890865553,262135.0,320003.0,0.3010699061466903,324166.0,372481.0,0.2858899590561239,270690.0,289073.0,0.3077487665154475,329597.0,367569.0,0.282006031777298,328920.0,348269.0,0.3082839891537394
288508.0,292253.0,0.3799784423014539,184479.0,195267.0,0.4115656884286553,278392.0,263150.0,0.3611823982545738,306408.0,294791.0,0.3476727442674933,271279.0,267289.0,0.3365132723999721,297069.0,302845.0,0.3174310890865553,262135.0,320003.0,0.3010699061466903,324166.0,372481.0,0.2858899590561239,270690.0,289073.0,0.3077487665154475,329597.0,367569.0,0.282006031777298,328920.0,348269.0,0.3082839891537394,321931.0,359789.0,0.3228266482072581
184479.0,195267.0,0.4115656884286553,278392.0,263150.0,0.3611823982545738,306408.0,294791.0,0.3476727442674933,271279.0,267289.0,0.3365132723999721,297069.0,302845.0,0.3174310890865553,262135.0,320003.0,0.3010699061466903,324166.0,372481.0,0.2858899590561239,270690.0,289073.0,0.3077487665154475,329597.0,367569.0,0.282006031777298,328920.0,348269.0,0.3082839891537394,321931.0,359789.0,0.3228266482072581,285037.0,299497.0,0.340492331505422
278392.0,263150.0,0.3611823982545738,306408.0,294791.0,0.3476727442674933,271279.0,267289.0,0.3365132723999721,297069.0,302845.0,0.3174310890865553,262135.0,320003.0,0.3010699061466903,324166.0,372481.0,0.2858899590561239,270690.0,289073.0,0.3077487665154475,329597.0,367569.0,0.282006031777298,328920.0,348269.0,0.3082839891537394,321931.0,359789.0,0.3228266482072581,285037.0,299497.0,0.340492331505422,303385.0,296439.0,0.3112378536959859
306408.0,294791.0,0.3476727442674933,271279.0,267289.0,0.3365132723999721,297069.0,302845.0,0.3174310890865553,262135.0,320003.0,0.3010699061466903,324166.0,372481.0,0.2858899590561239,270690.0,289073.0,0.3077487665154475,329597.0,367569.0,0.282006031777298,328920.0,348269.0,0.3082839891537394,321931.0,359789.0,0.3228266482072581,285037.0,299497.0,0.340492331505422,303385.0,296439.0,0.3112378536959859,285259.0,297211.0,0.3035252379346928
271279.0,267289.0,0.3365132723999721,297069.0,302845.0,0.3174310890865553,262135.0,320003.0,0.3010699061466903,324166.0,372481.0,0.2858899590561239,270690.0,289073.0,0.3077487665154475,329597.0,367569.0,0.282006031777298,328920.0,348269.0,0.3082839891537394,321931.0,359789.0,0.3228266482072581,285037.0,299497.0,0.340492331505422,303385.0,296439.0,0.3112378536959859,285259.0,297211.0,0.3035252379346928,289444.0,290998.0,0.2942603401924096
297069.0,302845.0,0.3174310890865553,262135.0,320003.0,0.3010699061466903,324166.0,372481.0,0.2858899590561239,270690.0,289073.0,0.3077487665154475,329597.0,367569.0,0.282006031777298,328920.0,348269.0,0.3082839891537394,321931.0,359789.0,0.3228266482072581,285037.0,299497.0,0.340492331505422,303385.0,296439.0,0.3112378536959859,285259.0,297211.0,0.3035252379346928,289444.0,290998.0,0.2942603401924096,292409.0,305174.0,0.3361438699945553
262135.0,320003.0,0.3010699061466903,324166.0,372481.0,0.2858899590561239,270690.0,289073.0,0.3077487665154475,329597.0,367569.0,0.282006031777298,328920.0,348269.0,0.3082839891537394,321931.0,359789.0,0.3228266482072581,285037.0,299497.0,0.340492331505422,303385.0,296439.0,0.3112378536959859,285259.0,297211.0,0.3035252379346928,289444.0,290998.0,0.2942603401924096,292409.0,305174.0,0.3361438699945553,289647.0,338147.0,0.3310474704633072
324166.0,372481.0,0.2858899590561239,270690.0,289073.0,0.3077487665154475,329597.0,367569.0,0.282006031777298,328920.0,348269.0,0.3082839891537394,321931.0,359789.0,0.3228266482072581,285037.0,299497.0,0.340492331505422,303385.0,296439.0,0.3112378536959859,285259.0,297211.0,0.3035252379346928,289444.0,290998.0,0.2942603401924096,292409.0,305174.0,0.3361438699945553,289647.0,338147.0,0.3310474704633072,206733.0,262470.0,0.3501789282749715
270690.0,289073.0,0.3077487665154475,329597.0,367569.0,0.282006031777298,328920.0,348269.0,0.3082839891537394,321931.0,359789.0,0.3228266482072581,285037.0,299497.0,0.340492331505422,303385.0,296439.0,0.3112378536959859,285259.0,297211.0,0.3035252379346928,289444.0,290998.0,0.2942603401924096,292409.0,305174.0,0.3361438699945553,289647.0,338147.0,0.3310474704633072,206733.0,262470.0,0.3501789282749715,271899.0,312575.0,0.3227368550192714
329597.0,367569.0,0.282006031777298,328920.0,348269.0,0.3082839891537394,321931.0,359789.0,0.3228266482072581,285037.0,299497.0,0.340492331505422,303385.0,296439.0,0.3112378536959859,285259.0,297211.0,0.3035252379346928,289444.0,290998.0,0.2942603401924096,292409.0,305174.0,0.3361438699945553,289647.0,338147.0,0.3310474704633072,206733.0,262470.0,0.3501789282749715,271899.0,312575.0,0.3227368550192714,225750.0,219093.0,0.3212211764705882
328920.0,348269.0,0.3082839891537394,321931.0,359789.0,0.3228266482072581,285037.0,299497.0,0.340492331505422,303385.0,296439.0,0.3112378536959859,285259.0,297211.0,0.3035252379346928,289444.0,290998.0,0.2942603401924096,292409.0,305174.0,0.3361438699945553,289647.0,338147.0,0.3310474704633072,206733.0,262470.0,0.3501789282749715,271899.0,312575.0,0.3227368550192714,225750.0,219093.0,0.3212211764705882,293890.0,289554.0,0.3869630627727818
321931.0,359789.0,0.3228266482072581,285037.0,299497.0,0.340492331505422,303385.0,296439.0,0.3112378536959859,285259.0,297211.0,0.3035252379346928,289444.0,290998.0,0.2942603401924096,292409.0,305174.0,0.3361438699945553,289647.0,338147.0,0.3310474704633072,206733.0,262470.0,0.3501789282749715,271899.0,312575.0,0.3227368550192714,225750.0,219093.0,0.3212211764705882,293890.0,289554.0,0.3869630627727818,283567.0,343207.0,0.4232090370218566
285037.0,299497.0,0.340492331505422,303385.0,296439.0,0.3112378536959859,285259.0,297211.0,0.3035252379346928,289444.0,290998.0,0.2942603401924096,292409.0,305174.0,0.3361438699945553,289647.0,338147.0,0.3310474704633072,206733.0,262470.0,0.3501789282749715,271899.0,312575.0,0.3227368550192714,225750.0,219093.0,0.3212211764705882,293890.0,289554.0,0.3869630627727818,283567.0,343207.0,0.4232090370218566,319312.0,322344.0,0.3566253444696513
303385.0,296439.0,0.3112378536959859,285259.0,297211.0,0.3035252379346928,289444.0,290998.0,0.2942603401924096,292409.0,305174.0,0.3361438699945553,289647.0,338147.0,0.3310474704633072,206733.0,262470.0,0.3501789282749715,271899.0,312575.0,0.3227368550192714,225750.0,219093.0,0.3212211764705882,293890.0,289554.0,0.3869630627727818,283567.0,343207.0,0.4232090370218566,319312.0,322344.0,0.3566253444696513,272776.0,271051.0,0.3647771358508419
285259.0,297211.0,0.3035252379346928,289444.0,290998.0,0.2942603401924096,292409.0,305174.0,0.3361438699945553,289647.0,338147.0,0.3310474704633072,206733.0,262470.0,0.3501789282749715,271899.0,312575.0,0.3227368550192714,225750.0,219093.0,0.3212211764705882,293890.0,289554.0,0.3869630627727818,283567.0,343207.0,0.4232090370218566,319312.0,322344.0,0.3566253444696513,272776.0,271051.0,0.3647771358508419,253613.0,247864.0,0.3638743445188981
289444.0,290998.0,0.2942603401924096,292409.0,305174.0,0.3361438699945553,289647.0,338147.0,0.3310474704633072,206733.0,262470.0,0.3501789282749715,271899.0,312575.0,0.3227368550192714,225750.0,219093.0,0.3212211764705882,293890.0,289554.0,0.3869630627727818,283567.0,343207.0,0.4232090370218566,319312.0,322344.0,0.3566253444696513,272776.0,271051.0,0.3647771358508419,253613.0,247864.0,0.3638743445188981,287084.0,315683.0,0.3217538872630817
292409.0,305174.0,0.3361438699945553,289647.0,338147.0,0.3310474704633072,206733.0,262470.0,0.3501789282749715,271899.0,312575.0,0.3227368550192714,225750.0,219093.0,0.3212211764705882,293890.0,289554.0,0.3869630627727818,283567.0,343207.0,0.4232090370218566,319312.0,322344.0,0.3566253444696513,272776.0,271051.0,0.3647771358508419,253613.0,247864.0,0.3638743445188981,287084.0,315683.0,0.3217538872630817,253177.0,258236.0,0.3294483318555236
289647.0,338147.0,0.3310474704633072,206733.0,262470.0,0.3501789282749715,271899.0,312575.0,0.3227368550192714,225750.0,219093.0,0.3212211764705882,293890.0,289554.0,0.3869630627727818,283567.0,343207.0,0.4232090370218566,319312.0,322344.0,0.3566253444696513,272776.0,271051.0,0.3647771358508419,253613.0,247864.0,0.3638743445188981,287084.0,315683.0,0.3217538872630817,253177.0,258236.0,0.3294483318555236,305416.0,332338.0,0.2939028424684834
206733.0,262470.0,0.3501789282749715,271899.0,312575.0,0.3227368550192714,225750.0,219093.0,0.3212211764705882,293890.0,289554.0,0.3869630627727818,283567.0,343207.0,0.4232090370218566,319312.0,322344.0,0.3566253444696513,272776.0,271051.0,0.3647771358508419,253613.0,247864.0,0.3638743445188981,287084.0,315683.0,0.3217538872630817,253177.0,258236.0,0.3294483318555236,305416.0,332338.0,0.2939028424684834,259611.0,272134.0,0.3098451659158202
271899.0,312575.0,0.3227368550192714,225750.0,219093.0,0.3212211764705882,293890.0,289554.0,0.3869630627727818,283567.0,343207.0,0.4232090370218566,319312.0,322344.0,0.3566253444696513,272776.0,271051.0,0.3647771358508419,253613.0,247864.0,0.3638743445188981,287084.0,315683.0,0.3217538872630817,253177.0,258236.0,0.3294483318555236,305416.0,332338.0,0.2939028424684834,259611.0,272134.0,0.3098451659158202,278356.0,319124.0,0.2893411919374944
225750.0,219093.0,0.3212211764705882,293890.0,289554.0,0.3869630627727818,283567.0,343207.0,0.4232090370218566,319312.0,322344.0,0.3566253444696513,272776.0,271051.0,0.3647771358508419,253613.0,247864.0,0.3638743445188981,287084.0,315683.0,0.3217538872630817,253177.0,258236.0,0.3294483318555236,305416.0,332338.0,0.2939028424684834,259611.0,272134.0,0.3098451659158202,278356.0,319124.0,0.2893411919374944,250210.0,291185.0,0.286076274357624
293890.0,289554.0,0.3869630627727818,283567.0,343207.0,0.4232090370218566,319312.0,322344.0,0.3566253444696513,272776.0,271051.0,0.3647771358508419,253613.0,247864.0,0.3638743445188981,287084.0,315683.0,0.3217538872630817,253177.0,258236.0,0.3294483318555236,305416.0,332338.0,0.2939028424684834,259611.0,272134.0,0.3098451659158202,278356.0,319124.0,0.2893411919374944,250210.0,291185.0,0.286076274357624,256117.0,237584.0,0.2941514272970562
283567.0,343207.0,0.4232090370218566,319312.0,322344.0,0.3566253444696513,272776.0,271051.0,0.3647771358508419,253613.0,247864.0,0.3638743445188981,287084.0,315683.0,0.3217538872630817,253177.0,258236.0,0.3294483318555236,305416.0,332338.0,0.2939028424684834,259611.0,272134.0,0.3098451659158202,278356.0,319124.0,0.2893411919374944,250210.0,291185.0,0.286076274357624,256117.0,237584.0,0.2941514272970562,334021.0,331883.0,0.3144288020991018
319312.0,322344.0,0.3566253444696513,272776.0,271051.0,0.3647771358508419,253613.0,247864.0,0.3638743445188981,287084.0,315683.0,0.3217538872630817,253177.0,258236.0,0.3294483318555236,305416.0,332338.0,0.2939028424684834,259611.0,272134.0,0.3098451659158202,278356.0,319124.0,0.2893411919374944,250210.0,291185.0,0.286076274357624,256117.0,237584.0,0.2941514272970562,334021.0,331883.0,0.3144288020991018,358000.0,343926.0,0.3353586034812051
272776.0,271051.0,0.3647771358508419,253613.0,247864.0,0.3638743445188981,287084.0,315683.0,0.3217538872630817,253177.0,258236.0,0.3294483318555236,305416.0,332338.0,0.2939028424684834,259611.0,272134.0,0.3098451659158202,278356.0,319124.0,0.2893411919374944,250210.0,291185.0,0.286076274357624,256117.0,237584.0,0.2941514272970562,334021.0,331883.0,0.3144288020991018,358000.0,343926.0,0.3353586034812051,355512.0,344613.0,0.345018400785784
253613.0,247864.0,0.3638743445188981,287084.0,315683.0,0.3217538872630817,253177.0,258236.0,0.3294483318555236,305416.0,332338.0,0.2939028424684834,259611.0,272134.0,0.3098451659158202,278356.0,319124.0,0.2893411919374944,250210.0,291185.0,0.286076274357624,256117.0,237584.0,0.2941514272970562,334021.0,331883.0,0.3144288020991018,358000.0,343926.0,0.3353586034812051,355512.0,344613.0,0.345018400785784,329735.0,299582.0,0.375433448002117
287084.0,315683.0,0.3217538872630817,253177.0,258236.0,0.3294483318555236,305416.0,332338.0,0.2939028424684834,259611.0,272134.0,0.3098451659158202,278356.0,319124.0,0.2893411919374944,250210.0,291185.0,0.286076274357624,256117.0,237584.0,0.2941514272970562,334021.0,331883.0,0.3144288020991018,358000.0,343926.0,0.3353586034812051,355512.0,344613.0,0.345018400785784,329735.0,299582.0,0.375433448002117,301565.0,286128.0,0.3480600086655112
253177.0,258236.0,0.3294483318555236,305416.0,332338.0,0.2939028424684834,259611.0,272134.0,0.3098451659158202,278356.0,319124.0,0.2893411919374944,250210.0,291185.0,0.286076274357624,256117.0,237584.0,0.2941514272970562,334021.0,331883.0,0.3144288020991018,358000.0,343926.0,0.3353586034812051,355512.0,344613.0,0.345018400785784,329735.0,299582.0,0.375433448002117,301565.0,286128.0,0.3480600086655112,300935.0,287120.0,0.3420273345175355
305416.0,332338.0,0.2939028424684834,259611.0,272134.0,0.3098451659158202,278356.0,319124.0,0.2893411919374944,250210.0,291185.0,0.286076274357624,256117.0,237584.0,0.2941514272970562,334021.0,331883.0,0.3144288020991018,358000.0,343926.0,0.3353586034812051,355512.0,344613.0,0.345018400785784,329735.0,299582.0,0.375433448002117,301565.0,286128.0,0.3480600086655112,300935.0,287120.0,0.3420273345175355,262761.0,249932.0,0.3750974624518787
259611.0,272134.0,0.3098451659158202,278356.0,319124.0,0.2893411919374944,250210.0,291185.0,0.286076274357624,256117.0,237584.0,0.2941514272970562,334021.0,331883.0,0.3144288020991018,358000.0,343926.0,0.3353586034812051,355512.0,344613.0,0.345018400785784,329735.0,299582.0,0.375433448002117,301565.0,286128.0,0.3480600086655112,300935.0,287120.0,0.3420273345175355,262761.0,249932.0,0.3750974624518787,316942.0,297923.0,0.3365801884837347
278356.0,319124.0,0.2893411919374944,250210.0,291185.0,0.286076274357624,256117.0,237584.0,0.2941514272970562,334021.0,331883.0,0.3144288020991018,358000.0,343926.0,0.3353586034812051,355512.0,344613.0,0.345018400785784,329735.0,299582.0,0.375433448002117,301565.0,286128.0,0.3480600086655112,300935.0,287120.0,0.3420273345175355,262761.0,249932.0,0.3750974624518787,316942.0,297923.0,0.3365801884837347,266272.0,269952.0,0.3212008933067492
250210.0,291185.0,0.286076274357624,256117.0,237584.0,0.2941514272970562,334021.0,331883.0,0.3144288020991018,358000.0,343926.0,0.3353586034812051,355512.0,344613.0,0.345018400785784,329735.0,299582.0,0.375433448002117,301565.0,286128.0,0.3480600086655112,300935.0,287120.0,0.3420273345175355,262761.0,249932.0,0.3750974624518787,316942.0,297923.0,0.3365801884837347,266272.0,269952.0,0.3212008933067492,316632.0,318005.0,0.2960883824901285
256117.0,237584.0,0.2941514272970562,334021.0,331883.0,0.3144288020991018,358000.0,343926.0,0.3353586034812051,355512.0,344613.0,0.345018400785784,329735.0,299582.0,0.375433448002117,301565.0,286128.0,0.3480600086655112,300935.0,287120.0,0.3420273345175355,262761.0,249932.0,0.3750974624518787,316942.0,297923.0,0.3365801884837347,266272.0,269952.0,0.3212008933067492,316632.0,318005.0,0.2960883824901285,246872.0,227365.0,0.2730683076545802
334021.0,331883.0,0.3144288020991018,358000.0,343926.0,0.3353586034812051,355512.0,344613.0,0.345018400785784,329735.0,299582.0,0.375433448002117,301565.0,286128.0,0.3480600086655112,300935.0,287120.0,0.3420273345175355,262761.0,249932.0,0.3750974624518787,316942.0,297923.0,0.3365801884837347,266272.0,269952.0,0.3212008933067492,316632.0,318005.0,0.2960883824901285,246872.0,227365.0,0.2730683076545802,282077.0,301781.0,0.2931328697737745
358000.0,343926.0,0.3353586034812051,355512.0,344613.0,0.345018400785784,329735.0,299582.0,0.375433448002117,301565.0,286128.0,0.3480600086655112,300935.0,287120.0,0.3420273345175355,262761.0,249932.0,0.3750974624518787,316942.0,297923.0,0.3365801884837347,266272.0,269952.0,0.3212008933067492,316632.0,318005.0,0.2960883824901285,246872.0,227365.0,0.2730683076545802,282077.0,301781.0,0.2931328697737745,368356.0,356943.0,0.2819974709558988
355512.0,344613.0,0.345018400785784,329735.0,299582.0,0.375433448002117,301565.0,286128.0,0.3480600086655112,300935.0,287120.0,0.3420273345175355,262761.0,249932.0,0.3750974624518787,316942.0,297923.0,0.3365801884837347,266272.0,269952.0,0.3212008933067492,316632.0,318005.0,0.2960883824901285,246872.0,227365.0,0.2730683076545802,282077.0,301781.0,0.2931328697737745,368356.0,356943.0,0.2819974709558988,333295.0,316526.0,0.3144379356575821
329735.0,299582.0,0.375433448002117,301565.0,286128.0,0.3480600086655112,300935.0,287120.0,0.3420273345175355,262761.0,249932.0,0.3750974624518787,316942.0,297923.0,0.3365801884837347,266272.0,269952.0,0.3212008933067492,316632.0,318005.0,0.2960883824901285,246872.0,227365.0,0.2730683076545802,282077.0,301781.0,0.2931328697737745,368356.0,356943.0,0.2819974709558988,333295.0,316526.0,0.3144379356575821,255628.0,283302.0,0.3671494638484293
301565.0,286128.0,0.3480600086655112,300935.0,287120.0,0.3420273345175355,262761.0,249932.0,0.3750974624518787,316942.0,297923.0,0.3365801884837347,266272.0,269952.0,0.3212008933067492,316632.0,318005.0,0.2960883824901285,246872.0,227365.0,0.2730683076545802,282077.0,301781.0,0.2931328697737745,368356.0,356943.0,0.2819974709558988,333295.0,316526.0,0.3144379356575821,255628.0,283302.0,0.3671494638484293,219148.0,191028.0,0.4102433386256879
300935.0,287120.0,0.3420273345175355,262761.0,249932.0,0.3750974624518787,316942.0,297923.0,0.3365801884837347,266272.0,269952.0,0.3212008933067492,316632.0,318005.0,0.2960883824901285,246872.0,227365.0,0.2730683076545802,282077.0,301781.0,0.2931328697737745,368356.0,356943.0,0.2819974709558988,333295.0,316526.0,0.3144379356575821,255628.0,283302.0,0.3671494638484293,219148.0,191028.0,0.4102433386256879,284757.0,288104.0,0.3923070689545022
262761.0,249932.0,0.3750974624518787,316942.0,297923.0,0.3365801884837347,266272.0,269952.0,0.3212008933067492,316632.0,318005.0,0.2960883824901285,246872.0,227365.0,0.2730683076545802,282077.0,301781.0,0.2931328697737745,368356.0,356943.0,0.2819974709558988,333295.0,316526.0,0.3144379356575821,255628.0,283302.0,0.3671494638484293,219148.0,191028.0,0.4102433386256879,284757.0,288104.0,0.3923070689545022,273444.0,282303.0,0.4044919448002834
316942.0,297923.0,0.3365801884837347,266272.0,269952.0,0.3212008933067492,316632.0,318005.0,0.2960883824901285,246872.0,227365.0,0.2730683076545802,282077.0,301781.0,0.2931328697737745,368356.0,356943.0,0.2819974709558988,333295.0,316526.0,0.3144379356575821,255628.0,283302.0,0.3671494638484293,219148.0,191028.0,0.4102433386256879,284757.0,288104.0,0.3923070689545022,273444.0,282303.0,0.4044919448002834,306274.0,318877.0,0.3533031321944311
266272.0,269952.0,0.3212008933067492,316632.0,318005.0,0.2960883824901285,246872.0,227365.0,0.2730683076545802,282077.0,301781.0,0.2931328697737745,368356.0,356943.0,0.2819974709558988,333295.0,316526.0,0.3144379356575821,255628.0,283302.0,0.3671494638484293,219148.0,191028.0,0.4102433386256879,284757.0,288104.0,0.3923070689545022,273444.0,282303.0,0.4044919448002834,306274.0,318877.0,0.3533031321944311,325562.0,307901.0,0.3269175004962439
316632.0,318005.0,0.2960883824901285,246872.0,227365.0,0.2730683076545802,282077.0,301781.0,0.2931328697737745,368356.0,356943.0,0.2819974709558988,333295.0,316526.0,0.3144379356575821,255628.0,283302.0,0.3671494638484293,219148.0,191028.0,0.4102433386256879,284757.0,288104.0,0.3923070689545022,273444.0,282303.0,0.4044919448002834,306274.0,318877.0,0.3533031321944311,325562.0,307901.0,0.3269175004962439,228662.0,224862.0,0.332370464945295
246872.0,227365.0,0.2730683076545802,282077.0,301781.0,0.2931328697737745,368356.0,356943.0,0.2819974709558988,333295.0,316526.0,0.3144379356575821,255628.0,283302.0,0.3671494638484293,219148.0,191028.0,0.4102433386256879,284757.0,288104.0,0.3923070689545022,273444.0,282303.0,0.4044919448002834,306274.0,318877.0,0.3533031321944311,325562.0,307901.0,0.3269175004962439,228662.0,224862.0,0.332370464945295,353347.0,330301.0,0.2660951385454599
282077.0,301781.0,0.2931328697737745,368356.0,356943.0,0.2819974709558988,333295.0,316526.0,0.3144379356575821,255628.0,283302.0,0.3671494638484293,219148.0,191028.0,0.4102433386256879,284757.0,288104.0,0.3923070689545022,273444.0,282303.0,0.4044919448002834,306274.0,318877.0,0.3533031321944311,325562.0,307901.0,0.3269175004962439,228662.0,224862.0,0.332370464945295,353347.0,330301.0,0.2660951385454599,311831.0,297864.0,0.2543207098963039
368356.0,356943.0,0.2819974709558988,333295.0,316526.0,0.3144379356575821,255628.0,283302.0,0.3671494638484293,219148.0,191028.0,0.4102433386256879,284757.0,288104.0,0.3923070689545022,273444.0,282303.0,0.4044919448002834,306274.0,318877.0,0.3533031321944311,325562.0,307901.0,0.3269175004962439,228662.0,224862.0,0.332370464945295,353347.0,330301.0,0.2660951385454599,311831.0,297864.0,0.2543207098963039,357001.0,339595.0,0.2659724895509047
333295.0,316526.0,0.3144379356575821,255628.0,283302.0,0.3671494638484293,219148.0,191028.0,0.4102433386256879,284757.0,288104.0,0.3923070689545022,273444.0,282303.0,0.4044919448002834,306274.0,318877.0,0.3533031321944311,325562.0,307901.0,0.3269175004962439,228662.0,224862.0,0.332370464945295,353347.0,330301.0,0.2660951385454599,311831.0,297864.0,0.2543207098963039,357001.0,339595.0,0.2659724895509047,418805.0,412989.0,0.2643990237330821
255628.0,283302.0,0.3671494638484293,219148.0,191028.0,0.4102433386256879,284757.0,288104.0,0.3923070689545022,273444.0,282303.0,0.4044919448002834,306274.0,318877.0,0.3533031321944311,325562.0,307901.0,0.3269175004962439,228662.0,224862.0,0.332370464945295,353347.0,330301.0,0.2660951385454599,311831.0,297864.0,0.2543207098963039,357001.0,339595.0,0.2659724895509047,418805.0,412989.0,0.2643990237330821,494410.0,473584.0,0.237509573959996
219148.0,191028.0,0.4102433386256879,284757.0,288104.0,0.3923070689545022,273444.0,282303.0,0.4044919448002834,306274.0,318877.0,0.3533031321944311,325562.0,307901.0,0.3269175004962439,228662.0,224862.0,0.332370464945295,353347.0,330301.0,0.2660951385454599,311831.0,297864.0,0.2543207098963039,357001.0,339595.0,0.2659724895509047,418805.0,412989.0,0.2643990237330821,494410.0,473584.0,0.237509573959996,439957.0,443077.0,0.302929313965022
284757.0,288104.0,0.3923070689545022,273444.0,282303.0,0.4044919448002834,306274.0,318877.0,0.3533031321944311,325562.0,307901.0,0.3269175004962439,228662.0,224862.0,0.332370464945295,353347.0,330301.0,0.2660951385454599,311831.0,297864.0,0.2543207098963039,357001.0,339595.0,0.2659724895509047,418805.0,412989.0,0.2643990237330821,494410.0,473584.0,0.237509573959996,439957.0,443077.0,0.302929313965022,391851.0,414728.0,0.357403657850855
273444.0,282303.0,0.4044919448002834,306274.0,318877.0,0.3533031321944311,325562.0,307901.0,0.3269175004962439,228662.0,224862.0,0.332370464945295,353347.0,330301.0,0.2660951385454599,311831.0,297864.0,0.2543207098963039,357001.0,339595.0,0.2659724895509047,418805.0,412989.0,0.2643990237330821,494410.0,473584.0,0.237509573959996,439957.0,443077.0,0.302929313965022,391851.0,414728.0,0.357403657850855,320879.0,319744.0,0.3743316068888225
306274.0,318877.0,0.3533031321944311,325562.0,307901.0,0.3269175004962439,228662.0,224862.0,0.332370464945295,353347.0,330301.0,0.2660951385454599,311831.0,297864.0,0.2543207098963039,357001.0,339595.0,0.2659724895509047,418805.0,412989.0,0.2643990237330821,494410.0,473584.0,0.237509573959996,439957.0,443077.0,0.302929313965022,391851.0,414728.0,0.357403657850855,320879.0,319744.0,0.3743316068888225,282493.0,297135.0,0.4089256375752915
325562.0,307901.0,0.3269175004962439,228662.0,224862.0,0.332370464945295,353347.0,330301.0,0.2660951385454599,311831.0,297864.0,0.2543207098963039,357001.0,339595.0,0.2659724895509047,418805.0,412989.0,0.2643990237330821,494410.0,473584.0,0.237509573959996,439957.0,443077.0,0.302929313965022,391851.0,414728.0,0.357403657850855,320879.0,319744.0,0.3743316068888225,282493.0,297135.0,0.4089256375752915,185870.0,194938.0,0.3910924781698413
228662.0,224862.0,0.332370464945295,353347.0,330301.0,0.2660951385454599,311831.0,297864.0,0.2543207098963039,357001.0,339595.0,0.2659724895509047,418805.0,412989.0,0.2643990237330821,494410.0,473584.0,0.237509573959996,439957.0,443077.0,0.302929313965022,391851.0,414728.0,0.357403657850855,320879.0,319744.0,0.3743316068888225,282493.0,297135.0,0.4089256375752915,185870.0,194938.0,0.3910924781698413,223768.0,253908.0,0.3331804397270659
353347.0,330301.0,0.2660951385454599,311831.0,297864.0,0.2543207098963039,357001.0,339595.0,0.2659724895509047,418805.0,412989.0,0.2643990237330821,494410.0,473584.0,0.237509573959996,439957.0,443077.0,0.302929313965022,391851.0,414728.0,0.357403657850855,320879.0,319744.0,0.3743316068888225,282493.0,297135.0,0.4089256375752915,185870.0,194938.0,0.3910924781698413,223768.0,253908.0,0.3331804397270659,300926.0,302779.0,0.327320706471934
311831.0,297864.0,0.2543207098963039,357001.0,339595.0,0.2659724895509047,418805.0,412989.0,0.2643990237330821,494410.0,473584.0,0.237509573959996,439957.0,443077.0,0.302929313965022,391851.0,414728.0,0.357403657850855,320879.0,319744.0,0.3743316068888225,282493.0,297135.0,0.4089256375752915,185870.0,194938.0,0.3910924781698413,223768.0,253908.0,0.3331804397270659,300926.0,302779.0,0.327320706471934,268554.0,256366.0,0.3260072223240406
